timestamp,household_id,load_kW,solar_kW,latitude,longitude,time_of_day
2024-06-01 00:00:00,HH003,0.0826,0.0380,28.6000,77.2000,0.0000
2024-06-01 01:00:00,HH003,0.0723,0.2750,28.6000,77.2000,1.0000
2024-06-01 02:00:00,HH003,0.0671,0.7143,28.6000,77.2000,2.0000
2024-06-01 03:00:00,HH003,0.0645,1.1688,28.6000,77.2000,3.0000
2024-06-01 04:00:00,HH003,0.0671,1.4842,28.6000,77.2000,4.0000
2024-06-01 05:00:00,HH003,0.0774,1.6739,28.6000,77.2000,5.0000
2024-06-01 06:00:00,HH003,0.1084,1.7580,28.6000,77.2000,6.0000
2024-06-01 07:00:00,HH003,0.1347,1.7494,28.6000,77.2000,7.0000
2024-06-01 08:00:00,HH003,0.1510,1.5908,28.6000,77.2000,8.0000
2024-06-01 09:00:00,HH003,0.1561,1.3202,28.6000,77.2000,9.0000
2024-06-01 10:00:00,HH003,0.1567,0.9639,28.6000,77.2000,10.0000
2024-06-01 11:00:00,HH003,0.1336,0.5343,28.6000,77.2000,11.0000
2024-06-01 12:00:00,HH003,0.1306,0.1298,28.6000,77.2000,12.0000
2024-06-01 13:00:00,HH003,0.1365,0.0100,28.6000,77.2000,13.0000
2024-06-01 14:00:00,HH003,0.1276,0.0000,28.6000,77.2000,14.0000
2024-06-01 15:00:00,HH003,0.1336,0.0000,28.6000,77.2000,15.0000
2024-06-01 16:00:00,HH003,0.1484,0.0000,28.6000,77.2000,16.0000
2024-06-01 17:00:00,HH003,0.1497,0.0000,28.6000,77.2000,17.0000
2024-06-01 18:00:00,HH003,0.1858,0.0000,28.6000,77.2000,18.0000
2024-06-01 19:00:00,HH003,0.2194,0.0000,28.6000,77.2000,19.0000
2024-06-01 20:00:00,HH003,0.2452,0.0000,28.6000,77.2000,20.0000
2024-06-01 21:00:00,HH003,0.2581,0.0000,28.6000,77.2000,21.0000
2024-06-01 22:00:00,HH003,0.2116,0.0000,28.6000,77.2000,22.0000
2024-06-01 23:00:00,HH003,0.1419,0.0000,28.6000,77.2000,23.0000
2024-06-02 00:00:00,HH003,0.0590,0.0381,28.6000,77.2000,0.0000
2024-06-02 01:00:00,HH003,0.0517,0.2596,28.6000,77.2000,1.0000
2024-06-02 02:00:00,HH003,0.0480,0.7270,28.6000,77.2000,2.0000
2024-06-02 03:00:00,HH003,0.0461,1.1255,28.6000,77.2000,3.0000
2024-06-02 04:00:00,HH003,0.0480,1.4610,28.6000,77.2000,4.0000
2024-06-02 05:00:00,HH003,0.0553,1.6065,28.6000,77.2000,5.0000
2024-06-02 06:00:00,HH003,0.0775,1.6765,28.6000,77.2000,6.0000
2024-06-02 07:00:00,HH003,0.0963,1.6379,28.6000,77.2000,7.0000
2024-06-02 08:00:00,HH003,0.1079,1.3623,28.6000,77.2000,8.0000
2024-06-02 09:00:00,HH003,0.1116,1.1477,28.6000,77.2000,9.0000
2024-06-02 10:00:00,HH003,0.1120,0.9122,28.6000,77.2000,10.0000
2024-06-02 11:00:00,HH003,0.0955,0.4090,28.6000,77.2000,11.0000
2024-06-02 12:00:00,HH003,0.0933,0.1037,28.6000,77.2000,12.0000
2024-06-02 13:00:00,HH003,0.0976,0.0083,28.6000,77.2000,13.0000
